dst,src
1306220,1261296
1315964,1261296
1351411,1261296
1724564,1261296
1950936,1261296
1975341,1261296
2269585,1261296
2270926,1261296
2295226,1261296
2346981,1261296
2439610,1261296
2440335,1261296
2465584,1261296
2560755,1261296
2597872,1261296
2649847,1261296
2782404,1261296
2963035,1261296
2971831,1261296
3058173,1261296
3072608,1261296
3162049,1261296
3270792,1261296
3300451,1261296
3312612,1261296
3324709,1261296
3330487,1261296
3372354,1261296
3616897,1261296
3630180,1261296
3644643,1261296
3726273,1261296
3769292,1261296
3858315,1261296
3887872,1261296
4192008,1261296
4228427,1261296
4280097,1261296
4299609,1261296
4385229,1261296
4477797,1261296
4690331,1261296
4861285,1261296
4915506,1261296
4977292,1261296
5122638,1261296
5205441,1261296
5233306,1261296
5309779,1261296
1315964,1306220
1351411,1306220
1724564,1306220
1950936,1306220
1975341,1306220
2269585,1306220
2270926,1306220
2295226,1306220
2346981,1306220
2439610,1306220
2440335,1306220
2465584,1306220
2560755,1306220
2597872,1306220
2649847,1306220
2782404,1306220
2963035,1306220
2971831,1306220
3058173,1306220
3072608,1306220
3162049,1306220
3270792,1306220
3300451,1306220
3312612,1306220
3324709,1306220
3330487,1306220
3372354,1306220
3616897,1306220
3630180,1306220
3644643,1306220
3726273,1306220
3769292,1306220
3858315,1306220
3887872,1306220
4192008,1306220
4228427,1306220
4280097,1306220
4299609,1306220
4385229,1306220
4477797,1306220
4690331,1306220
4861285,1306220
4915506,1306220
4977292,1306220
5122638,1306220
5205441,1306220
5233306,1306220
5309779,1306220
1351411,1315964
1724564,1315964
1950936,1315964
1975341,1315964
2269585,1315964
2270926,1315964
2295226,1315964
2346981,1315964
2439610,1315964
2440335,1315964
2465584,1315964
2560755,1315964
2597872,1315964
2649847,1315964
2782404,1315964
2963035,1315964
2971831,1315964
3058173,1315964
3072608,1315964
3162049,1315964
3270792,1315964
3300451,1315964
3312612,1315964
3324709,1315964
3330487,1315964
3372354,1315964
3616897,1315964
3630180,1315964
3644643,1315964
3726273,1315964
3769292,1315964
3858315,1315964
3887872,1315964
4192008,1315964
4228427,1315964
4280097,1315964
4299609,1315964
4385229,1315964
4477797,1315964
4690331,1315964
4861285,1315964
4915506,1315964
4977292,1315964
5122638,1315964
5205441,1315964
5233306,1315964
5309779,1315964
1724564,1351411
1950936,1351411
1975341,1351411
2269585,1351411
2270926,1351411
2295226,1351411
2346981,1351411
2439610,1351411
2440335,1351411
2465584,1351411
2560755,1351411
2597872,1351411
2649847,1351411
2782404,1351411
2963035,1351411
2971831,1351411
3058173,1351411
3072608,1351411
3162049,1351411
3270792,1351411
3300451,1351411
3312612,1351411
3324709,1351411
3330487,1351411
3372354,1351411
3616897,1351411
3630180,1351411
3644643,1351411
3726273,1351411
3769292,1351411
3858315,1351411
3887872,1351411
4192008,1351411
4228427,1351411
4280097,1351411
4299609,1351411
4385229,1351411
4477797,1351411
4690331,1351411
4861285,1351411
4915506,1351411
4977292,1351411
5122638,1351411
5205441,1351411
5233306,1351411
5309779,1351411
1950936,1724564
1975341,1724564
2269585,1724564
2270926,1724564
2295226,1724564
2346981,1724564
2439610,1724564
2440335,1724564
2465584,1724564
2560755,1724564
2597872,1724564
2649847,1724564
2782404,1724564
2963035,1724564
2971831,1724564
3058173,1724564
3072608,1724564
3162049,1724564
3270792,1724564
3300451,1724564
3312612,1724564
3324709,1724564
3330487,1724564
3372354,1724564
3616897,1724564
3630180,1724564
3644643,1724564
3726273,1724564
3769292,1724564
3858315,1724564
3887872,1724564
4192008,1724564
4228427,1724564
4280097,1724564
4299609,1724564
4385229,1724564
4477797,1724564
4690331,1724564
4861285,1724564
4915506,1724564
4977292,1724564
5122638,1724564
5205441,1724564
5233306,1724564
5309779,1724564
1975341,1950936
2269585,1950936
2270926,1950936
2295226,1950936
2346981,1950936
2439610,1950936
2440335,1950936
2465584,1950936
2560755,1950936
2597872,1950936
2649847,1950936
2782404,1950936
2963035,1950936
2971831,1950936
3058173,1950936
3072608,1950936
3162049,1950936
3270792,1950936
3300451,1950936
3312612,1950936
3324709,1950936
3330487,1950936
3372354,1950936
3616897,1950936
3630180,1950936
3644643,1950936
3726273,1950936
3769292,1950936
3858315,1950936
3887872,1950936
4192008,1950936
4228427,1950936
4280097,1950936
4299609,1950936
4385229,1950936
4477797,1950936
4690331,1950936
4861285,1950936
4915506,1950936
4977292,1950936
5122638,1950936
5205441,1950936
5233306,1950936
5309779,1950936
2269585,1975341
2270926,1975341
2295226,1975341
2346981,1975341
2439610,1975341
2440335,1975341
2465584,1975341
2560755,1975341
2597872,1975341
2649847,1975341
2782404,1975341
2963035,1975341
2971831,1975341
3058173,1975341
3072608,1975341
3162049,1975341
3270792,1975341
3300451,1975341
3312612,1975341
3324709,1975341
3330487,1975341
3372354,1975341
3616897,1975341
3630180,1975341
3644643,1975341
3726273,1975341
3769292,1975341
3858315,1975341
3887872,1975341
4192008,1975341
4228427,1975341
4280097,1975341
4299609,1975341
4385229,1975341
4477797,1975341
4690331,1975341
4861285,1975341
4915506,1975341
4977292,1975341
5122638,1975341
5205441,1975341
5233306,1975341
5309779,1975341
2270926,2269585
2295226,2269585
2346981,2269585
2439610,2269585
2440335,2269585
2465584,2269585
2560755,2269585
2597872,2269585
2649847,2269585
2782404,2269585
2963035,2269585
2971831,2269585
3058173,2269585
3072608,2269585
3162049,2269585
3270792,2269585
3300451,2269585
3312612,2269585
3324709,2269585
3330487,2269585
3372354,2269585
3616897,2269585
3630180,2269585
3644643,2269585
3726273,2269585
3769292,2269585
3858315,2269585
3887872,2269585
4192008,2269585
4228427,2269585
4280097,2269585
4299609,2269585
4385229,2269585
4477797,2269585
4690331,2269585
4861285,2269585
4915506,2269585
4977292,2269585
5122638,2269585
5205441,2269585
5233306,2269585
5309779,2269585
2295226,2270926
2346981,2270926
2439610,2270926
2440335,2270926
2465584,2270926
2560755,2270926
2597872,2270926
2649847,2270926
2782404,2270926
2963035,2270926
2971831,2270926
3058173,2270926
3072608,2270926
3162049,2270926
3270792,2270926
3300451,2270926
3312612,2270926
3324709,2270926
3330487,2270926
3372354,2270926
3616897,2270926
3630180,2270926
3644643,2270926
3726273,2270926
3769292,2270926
3858315,2270926
3887872,2270926
4192008,2270926
4228427,2270926
4280097,2270926
4299609,2270926
4385229,2270926
4477797,2270926
4690331,2270926
4861285,2270926
4915506,2270926
4977292,2270926
5122638,2270926
5205441,2270926
5233306,2270926
5309779,2270926
2346981,2295226
2439610,2295226
2440335,2295226
2465584,2295226
2560755,2295226
2597872,2295226
2649847,2295226
2782404,2295226
2963035,2295226
2971831,2295226
3058173,2295226
3072608,2295226
3162049,2295226
3270792,2295226
3300451,2295226
3312612,2295226
3324709,2295226
3330487,2295226
3372354,2295226
3616897,2295226
3630180,2295226
3644643,2295226
3726273,2295226
3769292,2295226
3858315,2295226
3887872,2295226
4192008,2295226
4228427,2295226
4280097,2295226
4299609,2295226
4385229,2295226
4477797,2295226
4690331,2295226
4861285,2295226
4915506,2295226
4977292,2295226
5122638,2295226
5205441,2295226
5233306,2295226
5309779,2295226
2439610,2346981
2440335,2346981
2465584,2346981
2560755,2346981
2597872,2346981
2649847,2346981
2782404,2346981
2963035,2346981
2971831,2346981
3058173,2346981
3072608,2346981
3162049,2346981
3270792,2346981
3300451,2346981
3312612,2346981
3324709,2346981
3330487,2346981
3372354,2346981
3616897,2346981
3630180,2346981
3644643,2346981
3726273,2346981
3769292,2346981
3858315,2346981
3887872,2346981
4192008,2346981
4228427,2346981
4280097,2346981
4299609,2346981
4385229,2346981
4477797,2346981
4690331,2346981
4861285,2346981
4915506,2346981
4977292,2346981
5122638,2346981
5205441,2346981
5233306,2346981
5309779,2346981
2440335,2439610
2465584,2439610
2560755,2439610
2597872,2439610
2649847,2439610
2782404,2439610
2963035,2439610
2971831,2439610
3058173,2439610
3072608,2439610
3162049,2439610
3270792,2439610
3300451,2439610
3312612,2439610
3324709,2439610
3330487,2439610
3372354,2439610
3616897,2439610
3630180,2439610
3644643,2439610
3726273,2439610
3769292,2439610
3858315,2439610
3887872,2439610
4192008,2439610
4228427,2439610
4280097,2439610
4299609,2439610
4385229,2439610
4477797,2439610
4690331,2439610
4861285,2439610
4915506,2439610
4977292,2439610
5122638,2439610
5205441,2439610
5233306,2439610
5309779,2439610
2465584,2440335
2560755,2440335
2597872,2440335
2649847,2440335
2782404,2440335
2963035,2440335
2971831,2440335
3058173,2440335
3072608,2440335
3162049,2440335
3270792,2440335
3300451,2440335
3312612,2440335
3324709,2440335
3330487,2440335
3372354,2440335
3616897,2440335
3630180,2440335
3644643,2440335
3726273,2440335
3769292,2440335
3858315,2440335
3887872,2440335
4192008,2440335
4228427,2440335
4280097,2440335
4299609,2440335
4385229,2440335
4477797,2440335
4690331,2440335
4861285,2440335
4915506,2440335
4977292,2440335
5122638,2440335
5205441,2440335
5233306,2440335
5309779,2440335
2560755,2465584
2597872,2465584
2649847,2465584
2782404,2465584
2963035,2465584
2971831,2465584
3058173,2465584
3072608,2465584
3162049,2465584
3270792,2465584
3300451,2465584
3312612,2465584
3324709,2465584
3330487,2465584
3372354,2465584
3616897,2465584
3630180,2465584
3644643,2465584
3726273,2465584
3769292,2465584
3858315,2465584
3887872,2465584
4192008,2465584
4228427,2465584
4280097,2465584
4299609,2465584
4385229,2465584
4477797,2465584
4690331,2465584
4861285,2465584
4915506,2465584
4977292,2465584
5122638,2465584
5205441,2465584
5233306,2465584
5309779,2465584
2597872,2560755
2649847,2560755
2782404,2560755
2963035,2560755
2971831,2560755
3058173,2560755
3072608,2560755
3162049,2560755
3270792,2560755
3300451,2560755
3312612,2560755
3324709,2560755
3330487,2560755
3372354,2560755
3616897,2560755
3630180,2560755
3644643,2560755
3726273,2560755
3769292,2560755
3858315,2560755
3887872,2560755
4192008,2560755
4228427,2560755
4280097,2560755
4299609,2560755
4385229,2560755
4477797,2560755
4690331,2560755
4861285,2560755
4915506,2560755
4977292,2560755
5122638,2560755
5205441,2560755
5233306,2560755
5309779,2560755
2649847,2597872
2782404,2597872
2963035,2597872
2971831,2597872
3058173,2597872
3072608,2597872
3162049,2597872
3270792,2597872
3300451,2597872
3312612,2597872
3324709,2597872
3330487,2597872
3372354,2597872
3616897,2597872
3630180,2597872
3644643,2597872
3726273,2597872
3769292,2597872
3858315,2597872
3887872,2597872
4192008,2597872
4228427,2597872
4280097,2597872
4299609,2597872
4385229,2597872
4477797,2597872
4690331,2597872
4861285,2597872
4915506,2597872
4977292,2597872
5122638,2597872
5205441,2597872
5233306,2597872
5309779,2597872
2782404,2649847
2963035,2649847
2971831,2649847
3058173,2649847
3072608,2649847
3162049,2649847
3270792,2649847
3300451,2649847
3312612,2649847
3324709,2649847
3330487,2649847
3372354,2649847
3616897,2649847
3630180,2649847
3644643,2649847
3726273,2649847
3769292,2649847
3858315,2649847
3887872,2649847
4192008,2649847
4228427,2649847
4280097,2649847
4299609,2649847
4385229,2649847
4477797,2649847
4690331,2649847
4861285,2649847
4915506,2649847
4977292,2649847
5122638,2649847
5205441,2649847
5233306,2649847
5309779,2649847
2963035,2782404
2971831,2782404
3058173,2782404
3072608,2782404
3162049,2782404
3270792,2782404
3300451,2782404
3312612,2782404
3324709,2782404
3330487,2782404
3372354,2782404
3616897,2782404
3630180,2782404
3644643,2782404
3726273,2782404
3769292,2782404
3858315,2782404
3887872,2782404
4192008,2782404
4228427,2782404
4280097,2782404
4299609,2782404
4385229,2782404
4477797,2782404
4690331,2782404
4861285,2782404
4915506,2782404
4977292,2782404
5122638,2782404
5205441,2782404
5233306,2782404
5309779,2782404
2971831,2963035
3058173,2963035
3072608,2963035
3162049,2963035
3270792,2963035
3300451,2963035
3312612,2963035
3324709,2963035
3330487,2963035
3372354,2963035
3616897,2963035
3630180,2963035
3644643,2963035
3726273,2963035
3769292,2963035
3858315,2963035
3887872,2963035
4192008,2963035
4228427,2963035
4280097,2963035
4299609,2963035
4385229,2963035
4477797,2963035
4690331,2963035
4861285,2963035
4915506,2963035
4977292,2963035
5122638,2963035
5205441,2963035
5233306,2963035
5309779,2963035
3058173,2971831
3072608,2971831
3162049,2971831
3270792,2971831
3300451,2971831
3312612,2971831
3324709,2971831
3330487,2971831
3372354,2971831
3616897,2971831
3630180,2971831
3644643,2971831
3726273,2971831
3769292,2971831
3858315,2971831
3887872,2971831
4192008,2971831
4228427,2971831
4280097,2971831
4299609,2971831
4385229,2971831
4477797,2971831
4690331,2971831
4861285,2971831
4915506,2971831
4977292,2971831
5122638,2971831
5205441,2971831
5233306,2971831
5309779,2971831
3072608,3058173
3162049,3058173
3270792,3058173
3300451,3058173
3312612,3058173
3324709,3058173
3330487,3058173
3372354,3058173
3616897,3058173
3630180,3058173
3644643,3058173
3726273,3058173
3769292,3058173
3858315,3058173
3887872,3058173
4192008,3058173
4228427,3058173
4280097,3058173
4299609,3058173
4385229,3058173
4477797,3058173
4690331,3058173
4861285,3058173
4915506,3058173
4977292,3058173
5122638,3058173
5205441,3058173
5233306,3058173
5309779,3058173
3162049,3072608
3270792,3072608
3300451,3072608
3312612,3072608
3324709,3072608
3330487,3072608
3372354,3072608
3616897,3072608
3630180,3072608
3644643,3072608
3726273,3072608
3769292,3072608
3858315,3072608
3887872,3072608
4192008,3072608
4228427,3072608
4280097,3072608
4299609,3072608
4385229,3072608
4477797,3072608
4690331,3072608
4861285,3072608
4915506,3072608
4977292,3072608
5122638,3072608
5205441,3072608
5233306,3072608
5309779,3072608
3270792,3162049
3300451,3162049
3312612,3162049
3324709,3162049
3330487,3162049
3372354,3162049
3616897,3162049
3630180,3162049
3644643,3162049
3726273,3162049
3769292,3162049
3858315,3162049
3887872,3162049
4192008,3162049
4228427,3162049
4280097,3162049
4299609,3162049
4385229,3162049
4477797,3162049
4690331,3162049
4861285,3162049
4915506,3162049
4977292,3162049
5122638,3162049
5205441,3162049
5233306,3162049
5309779,3162049
3300451,3270792
3312612,3270792
3324709,3270792
3330487,3270792
3372354,3270792
3616897,3270792
3630180,3270792
3644643,3270792
3726273,3270792
3769292,3270792
3858315,3270792
3887872,3270792
4192008,3270792
4228427,3270792
4280097,3270792
4299609,3270792
4385229,3270792
4477797,3270792
4690331,3270792
4861285,3270792
4915506,3270792
4977292,3270792
5122638,3270792
5205441,3270792
5233306,3270792
5309779,3270792
3312612,3300451
3324709,3300451
3330487,3300451
3372354,3300451
3616897,3300451
3630180,3300451
3644643,3300451
3726273,3300451
3769292,3300451
3858315,3300451
3887872,3300451
4192008,3300451
4228427,3300451
4280097,3300451
4299609,3300451
4385229,3300451
4477797,3300451
4690331,3300451
4861285,3300451
4915506,3300451
4977292,3300451
5122638,3300451
5205441,3300451
5233306,3300451
5309779,3300451
3324709,3312612
3330487,3312612
3372354,3312612
3616897,3312612
3630180,3312612
3644643,3312612
3726273,3312612
3769292,3312612
3858315,3312612
3887872,3312612
4192008,3312612
4228427,3312612
4280097,3312612
4299609,3312612
4385229,3312612
4477797,3312612
4690331,3312612
4861285,3312612
4915506,3312612
4977292,3312612
5122638,3312612
5205441,3312612
5233306,3312612
5309779,3312612
3330487,3324709
3372354,3324709
3616897,3324709
3630180,3324709
3644643,3324709
3726273,3324709
3769292,3324709
3858315,3324709
3887872,3324709
4192008,3324709
4228427,3324709
4280097,3324709
4299609,3324709
4385229,3324709
4477797,3324709
4690331,3324709
4861285,3324709
4915506,3324709
4977292,3324709
5122638,3324709
5205441,3324709
5233306,3324709
5309779,3324709
3372354,3330487
3616897,3330487
3630180,3330487
3644643,3330487
3726273,3330487
3769292,3330487
3858315,3330487
3887872,3330487
4192008,3330487
4228427,3330487
4280097,3330487
4299609,3330487
4385229,3330487
4477797,3330487
4690331,3330487
4861285,3330487
4915506,3330487
4977292,3330487
5122638,3330487
5205441,3330487
5233306,3330487
5309779,3330487
3616897,3372354
3630180,3372354
3644643,3372354
3726273,3372354
3769292,3372354
3858315,3372354
3887872,3372354
4192008,3372354
4228427,3372354
4280097,3372354
4299609,3372354
4385229,3372354
4477797,3372354
4690331,3372354
4861285,3372354
4915506,3372354
4977292,3372354
5122638,3372354
5205441,3372354
